column,USEFUL,type
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.month_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.plate_column,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.plate_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.plate_row,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.quantity,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.source_center,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.volume,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-5.year_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.additional_studies,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.additional_studies.additional_study.disease_code,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.additional_studies.additional_study.project_code,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.bcr_aliquot_barcode,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.bcr_aliquot_uuid,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.bcr_biospecimen_canonical_reasons.bcr_canonical_reason,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.biospecimen_barcode_bottom,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.center_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.concentration,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.day_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.month_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.plate_column,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.plate_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.plate_row,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.quantity,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.source_center,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.volume,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-6.year_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.additional_studies,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.additional_studies.additional_study.disease_code,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.additional_studies.additional_study.project_code,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.bcr_aliquot_barcode,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.bcr_aliquot_uuid,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.bcr_biospecimen_canonical_reasons.bcr_canonical_reason,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.biospecimen_barcode_bottom,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.center_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.concentration,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.day_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.month_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.plate_column,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.plate_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.plate_row,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.quantity,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.source_center,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.volume,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-7.year_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.additional_studies,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.bcr_aliquot_barcode,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.bcr_aliquot_uuid,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.biospecimen_barcode_bottom,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.center_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.concentration,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.day_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.month_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.plate_column,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.plate_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.plate_row,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.quantity,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.source_center,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.volume,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot-8.year_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.additional_studies,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.bcr_aliquot_barcode,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.bcr_aliquot_uuid,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.biospecimen_barcode_bottom,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.center_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.concentration,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.day_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.month_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.plate_column,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.plate_id,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.plate_row,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.quantity,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.source_center,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.volume,N,
patient.samples.sample.portions.portion.analytes.analyte.aliquots.aliquot.year_of_shipment,N,
patient.samples.sample.portions.portion.analytes.analyte.analyte_type,N,
patient.samples.sample.portions.portion.analytes.analyte.analyte_type_id,N,
patient.samples.sample.portions.portion.analytes.analyte.bcr_analyte_barcode,N,
patient.samples.sample.portions.portion.analytes.analyte.bcr_analyte_uuid,N,
patient.samples.sample.portions.portion.analytes.analyte.concentration,N,
patient.samples.sample.portions.portion.analytes.analyte.dna.normal_tumor_genotype_match,N,
patient.samples.sample.portions.portion.analytes.analyte.dna.pcr_amplification_successful,N,
patient.samples.sample.portions.portion.analytes.analyte.gel_image_file,N,
patient.samples.sample.portions.portion.analytes.analyte.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.analytes.analyte.protocols.protocol.experimental_protocol_type,N,
patient.samples.sample.portions.portion.analytes.analyte.protocols.protocol.protocol_file_name,N,
patient.samples.sample.portions.portion.analytes.analyte.protocols.protocol.protocol_name,N,
patient.samples.sample.portions.portion.analytes.analyte.spectrophotometer_method,N,
patient.samples.sample.portions.portion.analytes.analyte.subportion_sequence,N,
patient.samples.sample.portions.portion.analytes.analyte.well_number,N,
patient.samples.sample.portions.portion.bcr_portion_barcode,N,
patient.samples.sample.portions.portion.bcr_portion_uuid,N,
patient.samples.sample.portions.portion.day_of_creation,N,
patient.samples.sample.portions.portion.is_ffpe,N,
patient.samples.sample.portions.portion.lce,N,
patient.samples.sample.portions.portion.month_of_creation,N,
patient.samples.sample.portions.portion.portion_number,N,
patient.samples.sample.portions.portion.portion_sequence,N,
patient.samples.sample.portions.portion.slides,N,
patient.samples.sample.portions.portion.slides.slide-2.additional_studies,N,
patient.samples.sample.portions.portion.slides.slide-2.bcr_slide_barcode,N,
patient.samples.sample.portions.portion.slides.slide-2.bcr_slide_uuid,N,
patient.samples.sample.portions.portion.slides.slide-2.image_file_name,N,
patient.samples.sample.portions.portion.slides.slide-2.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.slides.slide-2.number_proliferating_cells,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_eosinophil_infiltration,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_granulocyte_infiltration,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_inflam_infiltration,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_lymphocyte_infiltration,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_monocyte_infiltration,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_necrosis,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_neutrophil_infiltration,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_normal_cells,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_stromal_cells,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_tumor_cells,N,
patient.samples.sample.portions.portion.slides.slide-2.percent_tumor_nuclei,N,
patient.samples.sample.portions.portion.slides.slide-2.section_location,N,
patient.samples.sample.portions.portion.slides.slide.additional_studies,N,
patient.samples.sample.portions.portion.slides.slide.bcr_slide_barcode,N,
patient.samples.sample.portions.portion.slides.slide.bcr_slide_uuid,N,
patient.samples.sample.portions.portion.slides.slide.image_file_name,N,
patient.samples.sample.portions.portion.slides.slide.is_derived_from_ffpe,N,
patient.samples.sample.portions.portion.slides.slide.number_proliferating_cells,N,
patient.samples.sample.portions.portion.slides.slide.percent_eosinophil_infiltration,N,
patient.samples.sample.portions.portion.slides.slide.percent_granulocyte_infiltration,N,
patient.samples.sample.portions.portion.slides.slide.percent_inflam_infiltration,N,
patient.samples.sample.portions.portion.slides.slide.percent_lymphocyte_infiltration,N,
patient.samples.sample.portions.portion.slides.slide.percent_monocyte_infiltration,N,
patient.samples.sample.portions.portion.slides.slide.percent_necrosis,N,
patient.samples.sample.portions.portion.slides.slide.percent_neutrophil_infiltration,N,
patient.samples.sample.portions.portion.slides.slide.percent_normal_cells,N,
patient.samples.sample.portions.portion.slides.slide.percent_stromal_cells,N,
patient.samples.sample.portions.portion.slides.slide.percent_tumor_cells,N,
patient.samples.sample.portions.portion.slides.slide.percent_tumor_nuclei,N,
patient.samples.sample.portions.portion.slides.slide.section_location,N,
patient.samples.sample.portions.portion.weight,N,
patient.samples.sample.portions.portion.year_of_creation,N,
patient.samples.sample.portions.shipment_portion-2.additional_studies,N,
patient.samples.sample.portions.shipment_portion-2.bcr_shipment_portion_uuid,N,
patient.samples.sample.portions.shipment_portion-2.center_id,N,
patient.samples.sample.portions.shipment_portion-2.is_ffpe,N,
patient.samples.sample.portions.shipment_portion-2.plate_id,N,
patient.samples.sample.portions.shipment_portion-2.portion_number,N,
patient.samples.sample.portions.shipment_portion-2.portion_sequence,N,
patient.samples.sample.portions.shipment_portion-2.shipment_portion_bcr_aliquot_barcode,N,
patient.samples.sample.portions.shipment_portion-2.shipment_portion_day_of_shipment,N,
patient.samples.sample.portions.shipment_portion-2.shipment_portion_month_of_shipment,N,
patient.samples.sample.portions.shipment_portion-2.shipment_portion_year_of_shipment,N,
patient.samples.sample.portions.shipment_portion.additional_studies,N,
patient.samples.sample.portions.shipment_portion.bcr_shipment_portion_uuid,N,
patient.samples.sample.portions.shipment_portion.center_id,N,
patient.samples.sample.portions.shipment_portion.is_ffpe,N,
patient.samples.sample.portions.shipment_portion.plate_id,N,
patient.samples.sample.portions.shipment_portion.portion_number,N,
patient.samples.sample.portions.shipment_portion.portion_sequence,N,
patient.samples.sample.portions.shipment_portion.shipment_portion_bcr_aliquot_barcode,N,
patient.samples.sample.portions.shipment_portion.shipment_portion_day_of_shipment,N,
patient.samples.sample.portions.shipment_portion.shipment_portion_month_of_shipment,N,
patient.samples.sample.portions.shipment_portion.shipment_portion_year_of_shipment,N,
patient.samples.sample.preservation_method,N,
patient.samples.sample.sample_type,N,
patient.samples.sample.sample_type_id,N,
patient.samples.sample.shortest_dimension,N,
patient.samples.sample.time_between_clamping_and_freezing,N,
patient.samples.sample.time_between_excision_and_freezing,N,
patient.samples.sample.tissue_type,N,
patient.samples.sample.tumor_descriptor,N,
patient.samples.sample.tumor_pathology,N,
patient.samples.sample.vial_number,N,
patient.omfs.omf-2.bcr_omf_barcode,N,
patient.omfs.omf-2.bcr_omf_uuid,N,
patient.omfs.omf-2.day_of_form_completion,N,
patient.omfs.omf-2.days_to_other_malignancy_dx,N,
patient.omfs.omf-2.drug_tx.administered_drug.drug_name,N,
patient.omfs.omf-2.drug_tx.days_to_drug_therapy_start,N,
patient.omfs.omf-2.drug_tx.drug_tx_extent,N,
patient.omfs.omf-2.drug_tx.drug_tx_indicator,N,
patient.omfs.omf-2.malignancy_type,N,
patient.omfs.omf-2.month_of_form_completion,N,
patient.omfs.omf-2.omf_staging.clinical_stage,N,
patient.omfs.omf-2.omf_staging.pathologic_categories.pathologic_m,N,
patient.omfs.omf-2.omf_staging.pathologic_categories.pathologic_n,N,
patient.omfs.omf-2.omf_staging.pathologic_categories.pathologic_t,N,
patient.omfs.omf-2.omf_staging.pathologic_stage,N,
patient.omfs.omf-2.omf_staging.system_version,N,
patient.omfs.omf-2.other_malignancy_anatomic_site,N,
patient.omfs.omf-2.other_malignancy_anatomic_site_text,N,
patient.omfs.omf-2.other_malignancy_histological_type,N,
patient.omfs.omf-2.other_malignancy_histological_type_text,N,
patient.omfs.omf-2.other_malignancy_laterality,N,
patient.omfs.omf-2.radiation_tx.days_to_radiation_therapy_start,N,
patient.omfs.omf-2.radiation_tx.rad_tx_to_site_of_primary_tumor,N,
patient.omfs.omf-2.radiation_tx.radiation_tx_extent,N,
patient.omfs.omf-2.radiation_tx.radiation_tx_indicator,N,
patient.omfs.omf-2.surgery.days_to_surgical_resection,N,
patient.omfs.omf-2.surgery.surgery_indicator,N,
